term_iri	term_label	term_type	mondo_iri	mondo_label	all_children_count	active_children_needing_reparent
http://www.ebi.ac.uk/efo/EFO_0004992	Otitis media	EFO	http://purl.obolibrary.org/obo/MONDO_0005441	otitis media (disease)	2	0
http://www.ebi.ac.uk/efo/EFO_0004994	lumbar disc degeneration	EFO	http://purl.obolibrary.org/obo/MONDO_0011385	lumbar disc degeneration	0	0
http://www.ebi.ac.uk/efo/EFO_0005044	Leishmaniasis	EFO	http://purl.obolibrary.org/obo/MONDO_0011989	leishmaniasis	3	0
http://www.ebi.ac.uk/efo/EFO_0005045	visceral Leishmaniasis	EFO	http://purl.obolibrary.org/obo/MONDO_0005445	visceral leishmaniasis	0	0
http://www.ebi.ac.uk/efo/EFO_0005046	cutaneous Leishmaniasis	EFO	http://purl.obolibrary.org/obo/MONDO_0005446	cutaneous leishmaniasis	1	1
http://www.ebi.ac.uk/efo/EFO_0005088	testicular carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005447	testicular cancer	0	0
http://www.ebi.ac.uk/efo/EFO_0005129	hepatitis C induced liver cirrhosis	EFO	http://purl.obolibrary.org/obo/MONDO_0005448	hepatitis C induced liver cirrhosis	0	0
http://www.ebi.ac.uk/efo/EFO_0005137	conduction system disorder	EFO	http://purl.obolibrary.org/obo/MONDO_0005449	conduction system disorder	4	2
http://www.ebi.ac.uk/efo/EFO_0005203	eating disorder	EFO	http://purl.obolibrary.org/obo/MONDO_0005451	eating disorder	3	1
http://www.ebi.ac.uk/efo/EFO_0005204	bulimia nervosa	EFO	http://purl.obolibrary.org/obo/MONDO_0005452	bulimia nervosa	0	0
http://www.ebi.ac.uk/efo/EFO_0005207	congenital heart disease	EFO	http://purl.obolibrary.org/obo/MONDO_0005453	congenital heart disease	1	0
http://www.ebi.ac.uk/efo/EFO_0005220	pulmonary neuroendocrine tumor	EFO	http://purl.obolibrary.org/obo/MONDO_0005454	lung neuroendocrine neoplasm	3	0
http://www.ebi.ac.uk/efo/EFO_0005221	cholangiocarcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	2	1
http://www.ebi.ac.uk/efo/EFO_0005222	avian influenza	EFO	http://purl.obolibrary.org/obo/MONDO_0018695	avian influenza	0	0
http://www.ebi.ac.uk/efo/EFO_0005223	acute stress reaction	EFO	http://purl.obolibrary.org/obo/MONDO_0003763	acute stress reaction	0	0
http://www.ebi.ac.uk/efo/EFO_0005224	Q fever	EFO	http://purl.obolibrary.org/obo/MONDO_0019186	Q fever	0	0
http://www.ebi.ac.uk/efo/EFO_0005225	human african trypanosomiasis	EFO	http://purl.obolibrary.org/obo/MONDO_0005459	human african trypanosomiasis	0	0
http://www.ebi.ac.uk/efo/EFO_0005226	swine influenza	EFO	http://purl.obolibrary.org/obo/MONDO_0005460	swine influenza	1	1
http://www.ebi.ac.uk/efo/EFO_0005232	endometrium adenocarcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005461	endometrium adenocarcinoma	3	0
http://www.ebi.ac.uk/efo/EFO_0005235	primitive neuroectodermal tumor	EFO	http://purl.obolibrary.org/obo/MONDO_0005462	primitive neuroectodermal tumor	4	0
http://www.ebi.ac.uk/efo/EFO_0005239	aortic valve calcification	EFO	http://purl.obolibrary.org/obo/MONDO_0005463	aortic valve calcification (disease)	0	0
http://www.ebi.ac.uk/efo/EFO_0005240	rhegmatogenous retinal detachment	EFO	http://purl.obolibrary.org/obo/MONDO_0005464	rhegmatogenous retinal detachment	0	0
http://www.ebi.ac.uk/efo/EFO_0005242	methamphetamine-induced psychosis	EFO	http://purl.obolibrary.org/obo/MONDO_0005465	methamphetamine-induced psychosis	0	0
http://www.ebi.ac.uk/efo/EFO_0005246	hypersomnia	EFO	http://purl.obolibrary.org/obo/MONDO_0005466	hypersomnia (disease)	1	0
http://www.ebi.ac.uk/efo/EFO_0005250	occupation-related stress disorder	EFO	http://purl.obolibrary.org/obo/MONDO_0005467	occupation-related stress disorder	0	0
http://www.ebi.ac.uk/efo/EFO_0005251	hypotension	EFO	http://purl.obolibrary.org/obo/MONDO_0005468	hypotension (disease)	5	1
http://www.ebi.ac.uk/efo/EFO_0005252	orthostatic hypotension	EFO	http://purl.obolibrary.org/obo/MONDO_0005469	orthostatic hypotension (disease)	0	0
http://www.ebi.ac.uk/efo/EFO_0005253	postprandial hypotension	EFO	http://purl.obolibrary.org/obo/MONDO_0005470	postprandial hypotension	0	0
http://www.ebi.ac.uk/efo/EFO_0005254	neurally mediated hypotension	EFO	http://purl.obolibrary.org/obo/MONDO_0005471	neurally mediated hypotension	0	0
http://www.ebi.ac.uk/efo/EFO_0005269	congenital heart malformation	EFO	http://purl.obolibrary.org/obo/MONDO_0019512	congenital heart malformation	5	2
http://www.ebi.ac.uk/efo/EFO_0005279	temporomandibular joint disorder	EFO	http://purl.obolibrary.org/obo/MONDO_0005473	temporomandibular joint disorder	0	0
http://www.ebi.ac.uk/efo/EFO_0005287	reticulum cell sarcoma	EFO	http://purl.obolibrary.org/obo/MONDO_0009975	reticulum cell sarcoma	0	0
http://www.ebi.ac.uk/efo/EFO_0005297	Wegener's granulomatosis	EFO	http://purl.obolibrary.org/obo/MONDO_0012105	Wegener's granulomatosis	0	0
http://www.ebi.ac.uk/efo/EFO_0005304	atrial conduction disease	EFO	http://purl.obolibrary.org/obo/MONDO_0014500	atrial conduction disease	0	0
http://www.ebi.ac.uk/efo/EFO_0005305	atrioventricular node disease	EFO	http://purl.obolibrary.org/obo/MONDO_0005476	atrioventricular node disease	0	0
http://www.ebi.ac.uk/efo/EFO_0005306	ventricular tachycardia	EFO	http://purl.obolibrary.org/obo/MONDO_0005477	ventricular tachycardia	1	0
http://www.ebi.ac.uk/efo/EFO_0005307	torsades de pointes	EFO	http://purl.obolibrary.org/obo/MONDO_0005478	torsades de pointes	0	0
http://www.ebi.ac.uk/efo/EFO_0005308	atrial tachycardia	EFO	http://purl.obolibrary.org/obo/MONDO_0005479	atrial tachycardia	1	0
http://www.ebi.ac.uk/efo/EFO_0005319	contact dermatitis	EFO	http://purl.obolibrary.org/obo/MONDO_0005480	contact dermatitis	5	1
http://www.ebi.ac.uk/efo/EFO_0005320	contact dermatitis due to nickel	EFO	http://purl.obolibrary.org/obo/MONDO_0005481	contact dermatitis due to nickel	0	0
http://www.ebi.ac.uk/efo/EFO_0005400	chemotherapy-induced alopecia	EFO	http://purl.obolibrary.org/obo/MONDO_0005483	chemotherapy-induced alopecia	0	0
http://www.ebi.ac.uk/efo/EFO_0005406	colorectal adenoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005484	colorectal adenoma	9	1
http://www.ebi.ac.uk/efo/EFO_0005407	psychosis	EFO	http://purl.obolibrary.org/obo/MONDO_0005485	psychosis (disease)	4	0
http://www.ebi.ac.uk/efo/EFO_0005410	tooth agenesis	EFO	http://purl.obolibrary.org/obo/MONDO_0005486	tooth agenesis	0	0
http://www.ebi.ac.uk/efo/EFO_0005411	schizoaffective disorder	EFO	http://purl.obolibrary.org/obo/MONDO_0005487	schizoaffective disorder	1	1
http://www.ebi.ac.uk/efo/EFO_0005423	adolescent idiopathic scoliosis	EFO	http://purl.obolibrary.org/obo/MONDO_0005488	adolescent idiopathic scoliosis	0	0
http://www.ebi.ac.uk/efo/EFO_0005424	dyslexia	EFO	http://purl.obolibrary.org/obo/MONDO_0005489	dyslexia (disease)	0	0
http://www.ebi.ac.uk/efo/EFO_0005425	language impairment	EFO	http://purl.obolibrary.org/obo/MONDO_0014184	language impairment (disease)	1	1
http://www.ebi.ac.uk/efo/EFO_0005524	large artery stroke	EFO	http://purl.obolibrary.org/obo/MONDO_0005490	large artery stroke	0	0
http://www.ebi.ac.uk/efo/EFO_0005529	Chagas cardiomyopathy	EFO	http://purl.obolibrary.org/obo/MONDO_0005491	Chagas cardiomyopathy	0	0
http://www.ebi.ac.uk/efo/EFO_0005531	urticaria	EFO	http://purl.obolibrary.org/obo/MONDO_0005492	urticaria (disease)	4	0
http://www.ebi.ac.uk/efo/EFO_0005532	angioedema	EFO	http://purl.obolibrary.org/obo/MONDO_0010481	angioedema	0	0
http://www.ebi.ac.uk/efo/EFO_0005534	delayed encephalopathy after acute carbon monoxide poisoning	EFO	http://purl.obolibrary.org/obo/MONDO_0005493	delayed encephalopathy after acute carbon monoxide poisoning	0	0
http://www.ebi.ac.uk/efo/EFO_0005537	triple-negative breast cancer	EFO	http://purl.obolibrary.org/obo/MONDO_0005494	triple-negative breast carcinoma	1	0
http://www.ebi.ac.uk/efo/EFO_0005539	adrenal gland disease	EFO	http://purl.obolibrary.org/obo/MONDO_0005495	adrenal gland disease	3	0
http://www.ebi.ac.uk/efo/EFO_0005540	bile duct carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005496	bile duct carcinoma	5	0
http://www.ebi.ac.uk/efo/EFO_0005541	bone development disease	EFO	http://purl.obolibrary.org/obo/MONDO_0005497	bone development disease	2	0
http://www.ebi.ac.uk/efo/EFO_0005542	botulism	EFO	http://purl.obolibrary.org/obo/MONDO_0005498	botulism	0	0
http://www.ebi.ac.uk/efo/EFO_0005543	glioma	EFO	http://purl.obolibrary.org/obo/MONDO_0021042	glioma	15	0
http://www.ebi.ac.uk/efo/EFO_0005545	congenital disorder of glycosylation type I	EFO	http://purl.obolibrary.org/obo/MONDO_0005500	congenital disorder of glycosylation type I	0	0
http://www.ebi.ac.uk/efo/EFO_0005546	congenital disorder of glycosylation type II	EFO	http://purl.obolibrary.org/obo/MONDO_0005501	congenital disorder of glycosylation type II	0	0
http://www.ebi.ac.uk/efo/EFO_0005547	dengue disease	EFO	http://purl.obolibrary.org/obo/MONDO_0005502	dengue disease	1	0
http://www.ebi.ac.uk/efo/EFO_0005548	developmental disorder of mental health	EFO	http://purl.obolibrary.org/obo/MONDO_0005503	developmental disorder of mental health	0	0
http://www.ebi.ac.uk/efo/EFO_0005549	diphtheria	EFO	http://purl.obolibrary.org/obo/MONDO_0005504	diphtheria	0	0
http://www.ebi.ac.uk/efo/EFO_0005551	dysembryoplastic neuroepithelial tumor	EFO	http://purl.obolibrary.org/obo/MONDO_0005505	dysembryoplastic neuroepithelial tumor	0	0
http://www.ebi.ac.uk/efo/EFO_0005553	eccrine sweat gland cancer	EFO	http://purl.obolibrary.org/obo/MONDO_0005506	eccrine sweat gland cancer	1	0
http://www.ebi.ac.uk/efo/EFO_0005555	gamma chain deficiency	EFO	http://purl.obolibrary.org/obo/MONDO_0010315	gamma chain deficiency	0	0
http://www.ebi.ac.uk/efo/EFO_0005556	Gilbert syndrome	EFO	http://purl.obolibrary.org/obo/MONDO_0007745	Gilbert syndrome	0	0
http://www.ebi.ac.uk/efo/EFO_0005557	gum cancer	EFO	http://purl.obolibrary.org/obo/MONDO_0005507	gingival cancer	0	0
http://www.ebi.ac.uk/efo/EFO_0005558	hemolytic anemia	EFO	http://purl.obolibrary.org/obo/MONDO_0021559	non-autoimmune hemolytic anemia	1	1
http://www.ebi.ac.uk/efo/EFO_0005561	histiocytoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005509	histiocytoma	3	1
http://www.ebi.ac.uk/efo/EFO_0005562	hydronephrosis	EFO	http://purl.obolibrary.org/obo/MONDO_0005510	hydronephrosis	0	0
http://www.ebi.ac.uk/efo/EFO_0005565	janus kinase-3 deficiency	EFO	http://purl.obolibrary.org/obo/MONDO_0005511	janus kinase-3 deficiency	0	0
http://www.ebi.ac.uk/efo/EFO_0005567	malignant peritoneal mesothelioma	EFO	http://purl.obolibrary.org/obo/MONDO_0005512	malignant peritoneal mesothelioma	0	0
http://www.ebi.ac.uk/efo/EFO_0005569	microphthalmia	EFO	http://purl.obolibrary.org/obo/MONDO_0021129	microphthalmia	0	0
http://www.ebi.ac.uk/efo/EFO_0005570	oral cavity cancer	EFO	http://purl.obolibrary.org/obo/MONDO_0005515	oral cavity cancer	18	1
http://www.ebi.ac.uk/efo/EFO_0005571	osteochondrodysplasia	EFO	http://purl.obolibrary.org/obo/MONDO_0005516	osteochondrodysplasia	3	2
http://www.ebi.ac.uk/efo/EFO_0005576	pernicious anemia	EFO	http://purl.obolibrary.org/obo/MONDO_0008228	pernicious anemia	0	0
http://www.ebi.ac.uk/efo/EFO_0005577	pharynx cancer	EFO	http://purl.obolibrary.org/obo/MONDO_0005517	pharynx cancer	4	0
http://www.ebi.ac.uk/efo/EFO_0005578	pituitary cancer	EFO	http://purl.obolibrary.org/obo/MONDO_0002109	pituitary cancer	0	0
http://www.ebi.ac.uk/efo/EFO_0005579	pseudohermaphroditism	EFO	http://purl.obolibrary.org/obo/MONDO_0005518	pseudohermaphroditism	0	0
http://www.ebi.ac.uk/efo/EFO_0005580	red color blindness	EFO	http://purl.obolibrary.org/obo/MONDO_0010565	red color blindness	0	0
http://www.ebi.ac.uk/efo/EFO_0005581	red-green color blindness	EFO	http://purl.obolibrary.org/obo/MONDO_0010564	red-green color blindness	0	0
http://www.ebi.ac.uk/efo/EFO_0005582	renal pelvis carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005519	renal pelvis carcinoma	1	0
http://www.ebi.ac.uk/efo/EFO_0005583	rickets	EFO	http://purl.obolibrary.org/obo/MONDO_0005520	rickets (disease)	1	1
http://www.ebi.ac.uk/efo/EFO_0005584	seborrheic keratosis	EFO	http://purl.obolibrary.org/obo/MONDO_0008420	seborrheic keratosis	3	0
http://www.ebi.ac.uk/efo/EFO_0005585	shigellosis	EFO	http://purl.obolibrary.org/obo/MONDO_0019345	shigellosis	0	0
http://www.ebi.ac.uk/efo/EFO_0005588	small intestine carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005522	small intestine carcinoma	3	0
http://www.ebi.ac.uk/efo/EFO_0005590	steroid inherited metabolic disorder	EFO	http://purl.obolibrary.org/obo/MONDO_0005523	steroid inherited metabolic disorder	0	0
http://www.ebi.ac.uk/efo/EFO_0005591	sweat gland carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005524	sweat gland carcinoma	2	0
http://www.ebi.ac.uk/efo/EFO_0005592	T-cell leukemia	EFO	http://purl.obolibrary.org/obo/MONDO_0005525	T-cell leukemia	2	0
http://www.ebi.ac.uk/efo/EFO_0005593	tetanus	EFO	http://purl.obolibrary.org/obo/MONDO_0005526	tetanus	0	0
http://www.ebi.ac.uk/efo/EFO_0005595	toxic encephalopathy	EFO	http://purl.obolibrary.org/obo/MONDO_0005527	toxic encephalopathy	0	0
http://www.ebi.ac.uk/efo/EFO_0005596	vitamin metabolic disorder	EFO	http://purl.obolibrary.org/obo/MONDO_0005528	inborn vitamin metabolic disorder	0	0
http://www.ebi.ac.uk/efo/EFO_0005611	opioid dependence	EFO	http://purl.obolibrary.org/obo/MONDO_0005530	opiate dependence	2	0
http://www.ebi.ac.uk/efo/EFO_0005612	morphine dependence	EFO	http://purl.obolibrary.org/obo/MONDO_0005531	morphine dependence	0	0
http://www.ebi.ac.uk/efo/EFO_0005622	Crohn's colitis	EFO	http://purl.obolibrary.org/obo/MONDO_0005532	Crohn's colitis	0	0
http://www.ebi.ac.uk/efo/EFO_0005623	distal colitis	EFO	http://purl.obolibrary.org/obo/MONDO_0005533	distal colitis	0	0
http://www.ebi.ac.uk/efo/EFO_0005624	ileocolitis	EFO	http://purl.obolibrary.org/obo/MONDO_0005534	ileocolitis	0	0
http://www.ebi.ac.uk/efo/EFO_0005625	oral Crohn's disease	EFO	http://purl.obolibrary.org/obo/MONDO_0005535	oral Crohn disease	0	0
http://www.ebi.ac.uk/efo/EFO_0005626	pancolitis	EFO	http://purl.obolibrary.org/obo/MONDO_0005536	pancolitis	0	0
http://www.ebi.ac.uk/efo/EFO_0005627	perianal Crohn's disease	EFO	http://purl.obolibrary.org/obo/MONDO_0005537	perianal Crohn disease	0	0
http://www.ebi.ac.uk/efo/EFO_0005628	proctitis	EFO	http://purl.obolibrary.org/obo/MONDO_0005538	proctitis	0	0
http://www.ebi.ac.uk/efo/EFO_0005629	small bowel Crohn's disease	EFO	http://purl.obolibrary.org/obo/MONDO_0005539	small bowel Crohn disease	0	0
http://www.ebi.ac.uk/efo/EFO_0005631	rectal adenocarcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0002169	rectum adenocarcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_0005649	spondylolysis	EFO	http://purl.obolibrary.org/obo/MONDO_0005541	spondylolysis (disease)	0	0
http://www.ebi.ac.uk/efo/EFO_0005669	intracerebral hemorrhage	EFO	http://purl.obolibrary.org/obo/MONDO_0013792	intracerebral hemorrhage	3	3
http://www.ebi.ac.uk/efo/EFO_0005672	acute coronary syndrome	EFO	http://purl.obolibrary.org/obo/MONDO_0005542	acute coronary syndrome	0	0
http://www.ebi.ac.uk/efo/EFO_0005676	Autoimmune Hepatitis	EFO	http://purl.obolibrary.org/obo/MONDO_0016264	autoimmune hepatitis	0	0
http://www.ebi.ac.uk/efo/EFO_0005678	hippocampal sclerosis of aging	EFO	http://purl.obolibrary.org/obo/MONDO_0005544	hippocampal sclerosis of aging	0	0
http://www.ebi.ac.uk/efo/EFO_0005681	Staphylococcus aureus infection	EFO	http://purl.obolibrary.org/obo/MONDO_0005545	staphylococcus aureus infection	4	3
http://www.ebi.ac.uk/efo/EFO_0005687	fibromyalgia	EFO	http://purl.obolibrary.org/obo/MONDO_0005546	fibromyalgia	0	0
http://www.ebi.ac.uk/efo/EFO_0005701	malignant rhabdoid tumour	EFO	http://purl.obolibrary.org/obo/MONDO_0002728	rhabdoid tumor	2	0
http://www.ebi.ac.uk/efo/EFO_0005708	renal cell adenocarcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005549	renal cell adenocarcinoma	5	1
http://www.ebi.ac.uk/efo/EFO_0005716	retinal cancer	EFO	http://purl.obolibrary.org/obo/MONDO_0003072	retinal cancer	1	0
http://www.ebi.ac.uk/efo/EFO_0005717	retinoblastoma (nonhereditary)	EFO	http://purl.obolibrary.org/obo/MONDO_0018161	non-hereditary retinoblastoma	0	0
http://www.ebi.ac.uk/efo/EFO_0005741	infectious disease	EFO	http://purl.obolibrary.org/obo/MONDO_0005550	infectious disease	43	8
http://www.ebi.ac.uk/efo/EFO_0005751	eye allergy	EFO	http://purl.obolibrary.org/obo/MONDO_0005551	eye allergy	0	0
http://www.ebi.ac.uk/efo/EFO_0005753	ocular vascular disease	EFO	http://purl.obolibrary.org/obo/MONDO_0005552	ocular vascular disease	0	0
http://www.ebi.ac.uk/efo/EFO_0005754	parathyroid disease	EFO	http://purl.obolibrary.org/obo/MONDO_0001223	parathyroid gland disease	4	2
http://www.ebi.ac.uk/efo/EFO_0005755	rheumatic disease	EFO	http://purl.obolibrary.org/obo/MONDO_0005554	rheumatologic disorder	2	0
http://www.ebi.ac.uk/efo/EFO_0005758	cycloplegia	EFO	http://purl.obolibrary.org/obo/MONDO_0005555	cycloplegia	0	0
http://www.ebi.ac.uk/efo/EFO_0005761	lupus nephritis	EFO	http://purl.obolibrary.org/obo/MONDO_0005556	lupus nephritis	0	0
http://www.ebi.ac.uk/efo/EFO_0005769	calcium metabolic disease	EFO	http://purl.obolibrary.org/obo/MONDO_0005557	calcium metabolic disease	0	0
http://www.ebi.ac.uk/efo/EFO_0005771	ovarian disease	EFO	http://purl.obolibrary.org/obo/MONDO_0005558	ovarian disease	4	2
http://www.ebi.ac.uk/efo/EFO_0005772	neurodegenerative disease	EFO	http://purl.obolibrary.org/obo/MONDO_0005559	neurodegenerative disease	8	1
http://www.ebi.ac.uk/efo/EFO_0005773	retinal detachment	EFO	http://purl.obolibrary.org/obo/MONDO_0008375	retinal detachment	1	0
http://www.ebi.ac.uk/efo/EFO_0005774	brain disease	EFO	http://purl.obolibrary.org/obo/MONDO_0005560	brain disease	18	4
http://www.ebi.ac.uk/efo/EFO_0005775	aortic disease	EFO	http://purl.obolibrary.org/obo/MONDO_0005561	aortic disease	4	1
http://www.ebi.ac.uk/efo/EFO_0005782	age-related hearing impairment	EFO	http://purl.obolibrary.org/obo/MONDO_0043765	age-related hearing impairment	0	0
http://www.ebi.ac.uk/efo/EFO_0005783	NUT midline carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005563	nut midline carcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_0005784	embryonal neoplasm	EFO	http://purl.obolibrary.org/obo/MONDO_0005564	embryonal neoplasm	14	1
http://www.ebi.ac.uk/efo/EFO_0005785	blastoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005565	blastoma	1	0
http://www.ebi.ac.uk/efo/EFO_0005799	neonatal abstinence syndrome	EFO	http://purl.obolibrary.org/obo/MONDO_0005566	neonatal abstinence syndrome	0	0
http://www.ebi.ac.uk/efo/EFO_0005800	substance withdrawal syndrome	EFO	http://purl.obolibrary.org/obo/MONDO_0005567	substance withdrawal syndrome	1	0
http://www.ebi.ac.uk/efo/EFO_0005801	cholesterol embolism	EFO	http://purl.obolibrary.org/obo/MONDO_0005568	cholesterol embolism	0	0
http://www.ebi.ac.uk/efo/EFO_0005803	hematological system disease	EFO	http://purl.obolibrary.org/obo/MONDO_0005570	hematological system disease	12	2
http://www.ebi.ac.uk/efo/EFO_0005804	polycythemia	EFO	http://purl.obolibrary.org/obo/MONDO_0005571	polycythemia (disease)	2	1
http://www.ebi.ac.uk/efo/EFO_0005805	polycythemia due to hypoxia	EFO	http://purl.obolibrary.org/obo/MONDO_0005572	polycythemia due to hypoxia	0	0
http://www.ebi.ac.uk/efo/EFO_0005809	type II hypersensitivity reaction disease	EFO	http://purl.obolibrary.org/obo/MONDO_0007179	hypersensitivity reaction type II disease	1	0
http://www.ebi.ac.uk/efo/EFO_0005815	tauopathy	EFO	http://purl.obolibrary.org/obo/MONDO_0005574	tauopathy	0	0
http://www.ebi.ac.uk/efo/EFO_0005840	Pyruvate kinase hyperactivity	EFO	http://purl.obolibrary.org/obo/MONDO_0007067	pyruvate kinase hyperactivity	0	0
http://www.ebi.ac.uk/efo/EFO_0005846	cryoglobulinemia	EFO	http://purl.obolibrary.org/obo/MONDO_0005576	cryoglobulinemia	0	0
http://www.ebi.ac.uk/efo/EFO_0005854	allergic rhinitis	EFO	http://purl.obolibrary.org/obo/MONDO_0011786	allergic rhinitis	3	0
http://www.ebi.ac.uk/efo/EFO_0005855	narcolepsy without cataplexy	EFO	http://purl.obolibrary.org/obo/MONDO_0019371	narcolepsy without cataplexy	0	0
http://www.ebi.ac.uk/efo/EFO_0005856	arthritis	EFO	http://purl.obolibrary.org/obo/MONDO_0005578	arthritis	7	0
http://www.ebi.ac.uk/efo/EFO_0005895	ossification of the posterior longitudinal ligament of the spine	EFO	http://purl.obolibrary.org/obo/MONDO_0011230	ossification of the posterior longitudinal ligament of the spine	0	0
http://www.ebi.ac.uk/efo/EFO_0005917	generalised epilepsy	EFO	http://purl.obolibrary.org/obo/MONDO_0005579	generalised epilepsy	0	0
http://www.ebi.ac.uk/efo/EFO_0005922	esophageal squamous cell carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005580	esophageal squamous cell carcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_0005923	AVL induced bursal lymphoma	EFO	http://purl.obolibrary.org/obo/MONDO_0005581	AVL induced bursal lymphoma	0	0
http://www.ebi.ac.uk/efo/EFO_0005924	binge eating	EFO	http://purl.obolibrary.org/obo/MONDO_0005582	binge eating	0	0
http://www.ebi.ac.uk/efo/EFO_0005932	animal disease	EFO	http://purl.obolibrary.org/obo/MONDO_0005583	non-human animal disease	20	8
http://www.ebi.ac.uk/efo/EFO_0005938	congenital left-sided heart lesions	EFO	http://purl.obolibrary.org/obo/MONDO_0005584	congenital left-sided heart lesions	0	0
http://www.ebi.ac.uk/efo/EFO_0005942	chemotherapy-induced hypertension	EFO	http://purl.obolibrary.org/obo/MONDO_0005585	chemotherapy-induced hypertension	0	0
http://www.ebi.ac.uk/efo/EFO_0005950	head and neck neoplasia	EFO	http://purl.obolibrary.org/obo/MONDO_0005586	head and neck neoplasm	3	0
http://www.ebi.ac.uk/efo/EFO_0005952	non-Hodgkins lymphoma	EFO	http://purl.obolibrary.org/obo/MONDO_0018908	non-Hodgkin lymphoma	14	1
http://www.ebi.ac.uk/efo/EFO_0006313	chemotherapy-induced oral mucositis	EFO	http://purl.obolibrary.org/obo/MONDO_0005588	chemotherapy-induced oral mucositis	0	0
